id,transaction_id,amount,fraud_probability,prediction,alert_time,severity,date,hour
994,90,1.0,0.7718,1,2026-05-15 21:28:52,MEDIUM,2026-05-15,21
995,91,480.72,0.8929,1,2026-05-15 21:28:53,MEDIUM,2026-05-15,21
996,92,0.0,0.9989,1,2026-05-15 21:28:53,HIGH,2026-05-15,21
997,94,1354.25,0.9989,1,2026-05-15 21:28:53,HIGH,2026-05-15,21
998,96,237.26,0.9914,1,2026-05-15 21:28:53,HIGH,2026-05-15,21
999,98,19.02,0.9969,1,2026-05-15 21:28:53,HIGH,2026-05-15,21
1000,99,99.99,0.9997,1,2026-05-15 21:28:53,HIGH,2026-05-15,21
1001,102,186.13,0.9994,1,2026-05-15 21:28:53,HIGH,2026-05-15,21
1002,104,1.0,0.9834,1,2026-05-15 21:28:53,HIGH,2026-05-15,21
1003,109,99.99,0.9997,1,2026-05-15 21:28:54,HIGH,2026-05-15,21
1004,115,0.0,0.9996,1,2026-05-15 21:28:54,HIGH,2026-05-15,21
1005,116,1.1,0.9889,1,2026-05-15 21:28:54,HIGH,2026-05-15,21
1006,117,153.46,0.9997,1,2026-05-15 21:28:54,HIGH,2026-05-15,21
1007,120,75.86,0.9996,1,2026-05-15 21:28:55,HIGH,2026-05-15,21
1008,122,1.59,0.9995,1,2026-05-15 21:28:55,HIGH,2026-05-15,21
1009,124,60.0,0.9737,1,2026-05-15 21:28:55,HIGH,2026-05-15,21
1010,125,0.76,0.7807,1,2026-05-15 21:28:55,MEDIUM,2026-05-15,21
1011,128,1.0,0.9997,1,2026-05-15 21:28:55,HIGH,2026-05-15,21
1012,133,0.0,0.9997,1,2026-05-15 21:28:55,HIGH,2026-05-15,21
1013,136,1.0,0.9996,1,2026-05-15 21:28:56,HIGH,2026-05-15,21
1014,137,459.07,0.9994,1,2026-05-15 21:28:56,HIGH,2026-05-15,21
1015,138,0.0,0.9721,1,2026-05-15 21:28:56,HIGH,2026-05-15,21
1016,139,1.0,0.9996,1,2026-05-15 21:28:56,HIGH,2026-05-15,21
1017,140,99.99,0.9997,1,2026-05-15 21:28:56,HIGH,2026-05-15,21
1018,141,1218.89,0.9896,1,2026-05-15 21:28:56,HIGH,2026-05-15,21
1019,142,99.85,0.9997,1,2026-05-15 21:28:56,HIGH,2026-05-15,21
1020,144,451.27,0.8537,1,2026-05-15 21:28:56,MEDIUM,2026-05-15,21
1021,148,30.14,0.7477,1,2026-05-15 21:28:57,MEDIUM,2026-05-15,21
1022,150,33.76,0.6103,1,2026-05-15 21:28:57,LOW,2026-05-15,21
1023,152,0.76,0.9996,1,2026-05-15 21:28:57,HIGH,2026-05-15,21
1024,154,122.68,0.9996,1,2026-05-15 21:28:57,HIGH,2026-05-15,21
1025,156,7.06,0.9713,1,2026-05-15 21:28:57,HIGH,2026-05-15,21
1026,157,104.03,0.9997,1,2026-05-15 21:28:57,HIGH,2026-05-15,21
1027,159,3.76,0.9711,1,2026-05-15 21:28:57,HIGH,2026-05-15,21
1028,167,44.9,0.9997,1,2026-05-15 21:28:58,HIGH,2026-05-15,21
1029,169,11.4,0.9996,1,2026-05-15 21:28:58,HIGH,2026-05-15,21
1030,170,1.0,0.9997,1,2026-05-15 21:28:58,HIGH,2026-05-15,21
1031,171,2125.87,0.8583,1,2026-05-15 21:28:58,MEDIUM,2026-05-15,21
1032,172,0.38,0.999,1,2026-05-15 21:28:58,HIGH,2026-05-15,21
1033,173,112.33,0.9997,1,2026-05-15 21:28:58,HIGH,2026-05-15,21
1034,175,349.08,0.9984,1,2026-05-15 21:28:58,HIGH,2026-05-15,21
1035,176,45.51,0.9997,1,2026-05-15 21:28:58,HIGH,2026-05-15,21
1036,177,1.0,0.926,1,2026-05-15 21:28:59,HIGH,2026-05-15,21
1037,178,106.9,0.9996,1,2026-05-15 21:28:59,HIGH,2026-05-15,21
1038,183,2.0,0.9995,1,2026-05-15 21:28:59,HIGH,2026-05-15,21
1039,186,99.99,0.9996,1,2026-05-15 21:28:59,HIGH,2026-05-15,21
1040,188,3.22,0.7293,1,2026-05-15 21:28:59,MEDIUM,2026-05-15,21
1041,194,18.98,0.9976,1,2026-05-15 21:29:00,HIGH,2026-05-15,21
1042,195,1.0,0.9991,1,2026-05-15 21:29:00,HIGH,2026-05-15,21
1043,196,2.0,0.9989,1,2026-05-15 21:29:00,HIGH,2026-05-15,21
1044,197,0.76,0.9943,1,2026-05-15 21:29:00,HIGH,2026-05-15,21
1045,198,1.0,0.9835,1,2026-05-15 21:29:00,HIGH,2026-05-15,21
1046,200,99.99,0.9997,1,2026-05-15 21:29:00,HIGH,2026-05-15,21
1047,201,1.0,0.998,1,2026-05-15 21:29:00,HIGH,2026-05-15,21
1048,207,99.99,0.9997,1,2026-05-15 21:29:01,HIGH,2026-05-15,21
1049,211,99.99,0.9997,1,2026-05-15 21:29:01,HIGH,2026-05-15,21
1050,212,1.0,0.9973,1,2026-05-15 21:29:01,HIGH,2026-05-15,21
1051,216,1.0,0.9996,1,2026-05-15 21:29:01,HIGH,2026-05-15,21
1052,218,219.8,0.9996,1,2026-05-15 21:29:01,HIGH,2026-05-15,21
1053,221,188.52,0.9997,1,2026-05-15 21:29:01,HIGH,2026-05-15,21
1054,224,1.0,0.9996,1,2026-05-15 21:29:02,HIGH,2026-05-15,21
1055,226,239.93,0.909,1,2026-05-15 21:29:02,HIGH,2026-05-15,21
1056,228,0.0,0.9996,1,2026-05-15 21:29:02,HIGH,2026-05-15,21
1057,231,346.94,0.9996,1,2026-05-15 21:29:02,HIGH,2026-05-15,21
1058,233,12.31,0.9248,1,2026-05-15 21:29:02,HIGH,2026-05-15,21
1059,235,1.0,0.9996,1,2026-05-15 21:29:02,HIGH,2026-05-15,21
1060,236,30.39,0.9997,1,2026-05-15 21:29:02,HIGH,2026-05-15,21
1061,239,1.0,0.954,1,2026-05-15 21:29:03,HIGH,2026-05-15,21
1062,240,1.0,0.9971,1,2026-05-15 21:29:03,HIGH,2026-05-15,21
1063,241,59.0,0.9393,1,2026-05-15 21:29:03,HIGH,2026-05-15,21
1064,242,101.5,0.9994,1,2026-05-15 21:29:03,HIGH,2026-05-15,21
1065,245,30.31,0.9997,1,2026-05-15 21:29:03,HIGH,2026-05-15,21
1066,246,0.76,0.9997,1,2026-05-15 21:29:03,HIGH,2026-05-15,21
1067,247,0.0,0.9989,1,2026-05-15 21:29:03,HIGH,2026-05-15,21
1068,248,99.99,0.9997,1,2026-05-15 21:29:03,HIGH,2026-05-15,21
1069,249,30.3,0.948,1,2026-05-15 21:29:03,HIGH,2026-05-15,21
1070,250,38.76,0.986,1,2026-05-15 21:29:03,HIGH,2026-05-15,21
1071,251,0.68,0.9939,1,2026-05-15 21:29:04,HIGH,2026-05-15,21
1072,255,120.54,0.9796,1,2026-05-15 21:29:04,HIGH,2026-05-15,21
1073,256,1.63,0.9996,1,2026-05-15 21:29:04,HIGH,2026-05-15,21
1074,260,1.0,0.9994,1,2026-05-15 21:29:04,HIGH,2026-05-15,21
1075,262,0.77,0.9996,1,2026-05-15 21:29:04,HIGH,2026-05-15,21
1076,263,9.13,0.9997,1,2026-05-15 21:29:04,HIGH,2026-05-15,21
1077,264,0.0,0.9997,1,2026-05-15 21:29:04,HIGH,2026-05-15,21
1078,265,65.0,0.9996,1,2026-05-15 21:29:04,HIGH,2026-05-15,21
1079,268,276.17,0.9075,1,2026-05-15 21:29:05,HIGH,2026-05-15,21
1080,270,723.21,0.933,1,2026-05-15 21:29:05,HIGH,2026-05-15,21
1081,271,245.0,0.9995,1,2026-05-15 21:29:05,HIGH,2026-05-15,21
1082,272,88.23,0.9997,1,2026-05-15 21:29:05,HIGH,2026-05-15,21
1083,274,254.76,0.9997,1,2026-05-15 21:29:05,HIGH,2026-05-15,21
1084,276,1.0,0.9996,1,2026-05-15 21:29:05,HIGH,2026-05-15,21
1085,277,113.92,0.9996,1,2026-05-15 21:29:05,HIGH,2026-05-15,21
1086,279,0.68,0.99,1,2026-05-15 21:29:05,HIGH,2026-05-15,21
1087,283,238.9,0.9995,1,2026-05-15 21:29:06,HIGH,2026-05-15,21
1088,284,261.22,0.8382,1,2026-05-15 21:29:06,MEDIUM,2026-05-15,21
1089,285,290.18,0.6486,1,2026-05-15 21:29:06,LOW,2026-05-15,21
1090,287,105.89,0.9867,1,2026-05-15 21:29:06,HIGH,2026-05-15,21
1091,288,247.86,0.9854,1,2026-05-15 21:29:06,HIGH,2026-05-15,21
1092,289,1.0,0.9996,1,2026-05-15 21:29:06,HIGH,2026-05-15,21
1093,294,0.77,0.9995,1,2026-05-15 21:29:06,HIGH,2026-05-15,21
1094,295,11.0,0.9993,1,2026-05-15 21:29:07,HIGH,2026-05-15,21
1095,296,4.97,0.9995,1,2026-05-15 21:29:07,HIGH,2026-05-15,21
1096,298,0.76,0.9997,1,2026-05-15 21:29:07,HIGH,2026-05-15,21
1097,299,1.0,0.9986,1,2026-05-15 21:29:07,HIGH,2026-05-15,21
1098,300,1.0,0.7881,1,2026-05-15 21:29:07,MEDIUM,2026-05-15,21
1099,302,0.01,0.9997,1,2026-05-15 21:29:07,HIGH,2026-05-15,21
1100,303,0.0,0.7507,1,2026-05-15 21:29:07,MEDIUM,2026-05-15,21
1101,304,996.27,0.9854,1,2026-05-15 21:29:07,HIGH,2026-05-15,21
1102,307,0.92,0.908,1,2026-05-15 21:29:07,HIGH,2026-05-15,21
1103,315,357.95,0.9051,1,2026-05-15 21:29:08,HIGH,2026-05-15,21
1104,316,1504.93,0.9973,1,2026-05-15 21:29:08,HIGH,2026-05-15,21
1105,317,1.0,0.9996,1,2026-05-15 21:29:08,HIGH,2026-05-15,21
1106,320,294.9,0.9997,1,2026-05-15 21:29:08,HIGH,2026-05-15,21
1107,321,99.99,0.9997,1,2026-05-15 21:29:08,HIGH,2026-05-15,21
1108,322,1.0,0.9997,1,2026-05-15 21:29:08,HIGH,2026-05-15,21
1109,323,78.0,0.9997,1,2026-05-15 21:29:08,HIGH,2026-05-15,21
1110,327,0.01,0.9985,1,2026-05-15 21:29:09,HIGH,2026-05-15,21
1111,328,19.95,0.5415,1,2026-05-15 21:29:09,LOW,2026-05-15,21
1112,330,39.45,0.9996,1,2026-05-15 21:29:09,HIGH,2026-05-15,21
1113,332,1.0,0.9996,1,2026-05-15 21:29:09,HIGH,2026-05-15,21
1114,335,0.0,0.7334,1,2026-05-15 21:29:09,MEDIUM,2026-05-15,21
1115,336,1.0,0.9996,1,2026-05-15 21:29:09,HIGH,2026-05-15,21
1116,341,0.77,0.9996,1,2026-05-15 21:29:10,HIGH,2026-05-15,21
1117,344,37.32,0.9997,1,2026-05-15 21:29:10,HIGH,2026-05-15,21
1118,345,0.01,0.999,1,2026-05-15 21:29:10,HIGH,2026-05-15,21
1119,346,94.82,0.9996,1,2026-05-15 21:29:10,HIGH,2026-05-15,21
1120,349,18.96,0.9995,1,2026-05-15 21:29:10,HIGH,2026-05-15,21
1121,351,130.44,0.9997,1,2026-05-15 21:29:10,HIGH,2026-05-15,21
1122,352,252.92,0.9997,1,2026-05-15 21:29:10,HIGH,2026-05-15,21
1123,354,99.99,0.9997,1,2026-05-15 21:29:10,HIGH,2026-05-15,21
1124,355,18.0,0.9987,1,2026-05-15 21:29:11,HIGH,2026-05-15,21
1125,356,106.55,0.9997,1,2026-05-15 21:29:11,HIGH,2026-05-15,21
1126,357,316.06,0.9997,1,2026-05-15 21:29:11,HIGH,2026-05-15,21
1127,358,1.59,0.9995,1,2026-05-15 21:29:11,HIGH,2026-05-15,21
1128,359,33.59,0.9993,1,2026-05-15 21:29:11,HIGH,2026-05-15,21
1129,360,648.0,0.9996,1,2026-05-15 21:29:11,HIGH,2026-05-15,21
1130,361,0.0,0.9995,1,2026-05-15 21:29:11,HIGH,2026-05-15,21
1131,363,172.32,0.9997,1,2026-05-15 21:29:11,HIGH,2026-05-15,21
1132,364,51.37,0.9995,1,2026-05-15 21:29:11,HIGH,2026-05-15,21
1133,365,99.99,0.9997,1,2026-05-15 21:29:11,HIGH,2026-05-15,21
1134,366,1.0,0.9995,1,2026-05-15 21:29:11,HIGH,2026-05-15,21
1135,368,1.75,0.9995,1,2026-05-15 21:29:11,HIGH,2026-05-15,21
1136,369,925.31,0.9961,1,2026-05-15 21:29:12,HIGH,2026-05-15,21
1137,373,1.0,0.9995,1,2026-05-15 21:29:12,HIGH,2026-05-15,21
1138,374,8.0,0.9995,1,2026-05-15 21:29:12,HIGH,2026-05-15,21
1139,375,1.0,0.9995,1,2026-05-15 21:29:12,HIGH,2026-05-15,21
1140,377,127.14,0.9997,1,2026-05-15 21:29:12,HIGH,2026-05-15,21
1141,378,23.36,0.9895,1,2026-05-15 21:29:12,HIGH,2026-05-15,21
1142,381,426.4,0.9993,1,2026-05-15 21:29:12,HIGH,2026-05-15,21
1143,382,204.27,0.9989,1,2026-05-15 21:29:12,HIGH,2026-05-15,21
1144,384,3.79,0.9789,1,2026-05-15 21:29:13,HIGH,2026-05-15,21
1145,385,101.5,0.9984,1,2026-05-15 21:29:13,HIGH,2026-05-15,21
1146,388,364.19,0.9896,1,2026-05-15 21:29:13,HIGH,2026-05-15,21
1147,391,7.52,0.9997,1,2026-05-15 21:29:13,HIGH,2026-05-15,21
1148,392,3.93,0.7559,1,2026-05-15 21:29:13,MEDIUM,2026-05-15,21
1149,394,0.76,0.9992,1,2026-05-15 21:29:13,HIGH,2026-05-15,21
1150,396,3.12,0.9435,1,2026-05-15 21:29:13,HIGH,2026-05-15,21
1151,397,0.76,0.929,1,2026-05-15 21:29:13,HIGH,2026-05-15,21
1152,398,1.0,0.9996,1,2026-05-15 21:29:13,HIGH,2026-05-15,21
1153,401,1809.68,0.5584,1,2026-05-15 21:29:14,LOW,2026-05-15,21
1154,402,7.59,0.6952,1,2026-05-15 21:29:14,LOW,2026-05-15,21
1155,408,22.04,0.9974,1,2026-05-15 21:29:14,HIGH,2026-05-15,21
1156,409,1.0,0.9996,1,2026-05-15 21:29:14,HIGH,2026-05-15,21
1157,414,1.0,0.9997,1,2026-05-15 21:29:14,HIGH,2026-05-15,21
1158,421,1.0,0.9996,1,2026-05-15 21:29:15,HIGH,2026-05-15,21
1159,423,39.9,0.9866,1,2026-05-15 21:29:15,HIGH,2026-05-15,21
1160,425,2.0,0.9958,1,2026-05-15 21:29:15,HIGH,2026-05-15,21
1161,426,25.0,0.9976,1,2026-05-15 21:29:15,HIGH,2026-05-15,21
1162,427,0.68,0.999,1,2026-05-15 21:29:15,HIGH,2026-05-15,21
1163,428,99.99,0.9997,1,2026-05-15 21:29:15,HIGH,2026-05-15,21
1164,430,0.0,0.9997,1,2026-05-15 21:29:15,HIGH,2026-05-15,21
1165,431,6.99,0.9486,1,2026-05-15 21:29:16,HIGH,2026-05-15,21
1166,432,144.62,0.9994,1,2026-05-15 21:29:16,HIGH,2026-05-15,21
1167,433,80.22,0.9994,1,2026-05-15 21:29:16,HIGH,2026-05-15,21
1168,434,6.74,0.9997,1,2026-05-15 21:29:16,HIGH,2026-05-15,21
1169,435,1.0,0.9997,1,2026-05-15 21:29:16,HIGH,2026-05-15,21
1170,436,1.0,0.9994,1,2026-05-15 21:29:16,HIGH,2026-05-15,21
1171,437,311.91,0.9199,1,2026-05-15 21:29:16,HIGH,2026-05-15,21
1172,438,67.9,0.9995,1,2026-05-15 21:29:16,HIGH,2026-05-15,21
1173,441,549.06,0.7448,1,2026-05-15 21:29:16,MEDIUM,2026-05-15,21
1174,448,261.87,0.6249,1,2026-05-15 21:29:17,LOW,2026-05-15,21
1175,453,39.45,0.9995,1,2026-05-15 21:29:17,HIGH,2026-05-15,21
1176,454,360.0,0.9976,1,2026-05-15 21:29:17,HIGH,2026-05-15,21
1177,455,99.9,0.9997,1,2026-05-15 21:29:17,HIGH,2026-05-15,21
1178,459,80.9,0.998,1,2026-05-15 21:29:17,HIGH,2026-05-15,21
1179,460,1.0,0.9997,1,2026-05-15 21:29:17,HIGH,2026-05-15,21
1180,461,99.99,0.9997,1,2026-05-15 21:29:17,HIGH,2026-05-15,21
1181,462,88.23,0.9997,1,2026-05-15 21:29:18,HIGH,2026-05-15,21
1182,465,345.0,0.9689,1,2026-05-15 21:29:18,HIGH,2026-05-15,21
1183,466,1.0,0.9296,1,2026-05-15 21:29:18,HIGH,2026-05-15,21
1184,467,5.3,0.9997,1,2026-05-15 21:29:18,HIGH,2026-05-15,21
1185,468,1.18,0.9996,1,2026-05-15 21:29:18,HIGH,2026-05-15,21
1186,470,0.77,0.9996,1,2026-05-15 21:29:18,HIGH,2026-05-15,21
1187,471,144.8,0.9996,1,2026-05-15 21:29:18,HIGH,2026-05-15,21
1188,472,19.02,0.9997,1,2026-05-15 21:29:18,HIGH,2026-05-15,21
1189,474,1.52,0.5603,1,2026-05-15 21:29:18,LOW,2026-05-15,21
1190,475,147.87,0.9993,1,2026-05-15 21:29:18,HIGH,2026-05-15,21
1191,482,60.6,0.9994,1,2026-05-15 21:29:19,HIGH,2026-05-15,21
1192,483,1.0,0.9989,1,2026-05-15 21:29:19,HIGH,2026-05-15,21
1193,484,22.47,0.8834,1,2026-05-15 21:29:19,MEDIUM,2026-05-15,21
1194,486,766.36,0.9997,1,2026-05-15 21:29:19,HIGH,2026-05-15,21
1195,487,1.0,0.9997,1,2026-05-15 21:29:19,HIGH,2026-05-15,21
1196,488,9.82,0.9987,1,2026-05-15 21:29:19,HIGH,2026-05-15,21
1197,489,99.99,0.9997,1,2026-05-15 21:29:19,HIGH,2026-05-15,21
1198,494,111.7,0.9997,1,2026-05-15 21:29:19,HIGH,2026-05-15,21
1199,495,0.0,0.9879,1,2026-05-15 21:29:19,HIGH,2026-05-15,21
1200,496,1.0,0.9996,1,2026-05-15 21:29:20,HIGH,2026-05-15,21
1201,497,1.0,0.9997,1,2026-05-15 21:29:20,HIGH,2026-05-15,21
1202,498,0.0,0.9997,1,2026-05-15 21:29:20,HIGH,2026-05-15,21
1203,503,727.91,0.9994,1,2026-05-15 21:29:20,HIGH,2026-05-15,21
1204,508,1.0,0.9857,1,2026-05-15 21:29:20,HIGH,2026-05-15,21
1205,511,1.0,0.9921,1,2026-05-15 21:29:20,HIGH,2026-05-15,21
1206,513,2.28,0.9996,1,2026-05-15 21:29:21,HIGH,2026-05-15,21
1207,514,1.0,0.9996,1,2026-05-15 21:29:21,HIGH,2026-05-15,21
1208,515,1.63,0.9997,1,2026-05-15 21:29:21,HIGH,2026-05-15,21
1209,517,489.71,0.9993,1,2026-05-15 21:29:21,HIGH,2026-05-15,21
1210,518,0.83,0.9997,1,2026-05-15 21:29:21,HIGH,2026-05-15,21
1211,520,1.0,0.9996,1,2026-05-15 21:29:21,HIGH,2026-05-15,21
1212,521,17.06,0.9994,1,2026-05-15 21:29:21,HIGH,2026-05-15,21
1213,524,104.0,0.9997,1,2026-05-15 21:29:21,HIGH,2026-05-15,21
1214,525,1.0,0.9713,1,2026-05-15 21:29:21,HIGH,2026-05-15,21
1215,528,454.82,0.9993,1,2026-05-15 21:29:22,HIGH,2026-05-15,21
1216,530,0.76,0.9009,1,2026-05-15 21:29:22,HIGH,2026-05-15,21
1217,532,99.99,0.9997,1,2026-05-15 21:29:22,HIGH,2026-05-15,21
1218,534,9.21,0.962,1,2026-05-15 21:29:22,HIGH,2026-05-15,21
1219,536,17.39,0.9588,1,2026-05-15 21:29:22,HIGH,2026-05-15,21
1220,537,1.0,0.9991,1,2026-05-15 21:29:22,HIGH,2026-05-15,21
1221,538,730.86,0.9965,1,2026-05-15 21:29:22,HIGH,2026-05-15,21
1222,540,1.0,0.9997,1,2026-05-15 21:29:22,HIGH,2026-05-15,21
1223,541,0.01,0.9997,1,2026-05-15 21:29:22,HIGH,2026-05-15,21
1224,542,2.0,0.9993,1,2026-05-15 21:29:22,HIGH,2026-05-15,21
1225,543,824.83,0.9945,1,2026-05-15 21:29:22,HIGH,2026-05-15,21
1226,544,390.0,0.9993,1,2026-05-15 21:29:22,HIGH,2026-05-15,21
1227,545,1.52,0.9997,1,2026-05-15 21:29:23,HIGH,2026-05-15,21
1228,550,59.68,0.9997,1,2026-05-15 21:29:23,HIGH,2026-05-15,21
1229,551,11.38,0.9997,1,2026-05-15 21:29:23,HIGH,2026-05-15,21
1230,552,156.0,0.9991,1,2026-05-15 21:29:23,HIGH,2026-05-15,21
1231,554,99.99,0.9893,1,2026-05-15 21:29:23,HIGH,2026-05-15,21
1232,557,93.35,0.9962,1,2026-05-15 21:29:23,HIGH,2026-05-15,21
1233,558,512.25,0.9997,1,2026-05-15 21:29:23,HIGH,2026-05-15,21
1234,559,188.78,0.9996,1,2026-05-15 21:29:23,HIGH,2026-05-15,21
1235,560,2.27,0.9987,1,2026-05-15 21:29:23,HIGH,2026-05-15,21
1236,561,270.0,0.9995,1,2026-05-15 21:29:24,HIGH,2026-05-15,21
1237,565,1.0,0.998,1,2026-05-15 21:29:24,HIGH,2026-05-15,21
1238,566,1.0,0.9997,1,2026-05-15 21:29:24,HIGH,2026-05-15,21
1239,568,188.52,0.9997,1,2026-05-15 21:29:24,HIGH,2026-05-15,21
1240,569,2.28,0.9997,1,2026-05-15 21:29:24,HIGH,2026-05-15,21
1241,572,173.07,0.9995,1,2026-05-15 21:29:24,HIGH,2026-05-15,21
1242,574,1.0,0.9996,1,2026-05-15 21:29:24,HIGH,2026-05-15,21
1243,575,0.76,0.9997,1,2026-05-15 21:29:24,HIGH,2026-05-15,21
1244,577,1.0,0.999,1,2026-05-15 21:29:25,HIGH,2026-05-15,21
1245,578,296.0,0.9968,1,2026-05-15 21:29:25,HIGH,2026-05-15,21
1246,579,0.69,0.8775,1,2026-05-15 21:29:25,MEDIUM,2026-05-15,21
1247,581,1.0,0.9996,1,2026-05-15 21:29:25,HIGH,2026-05-15,21
1248,582,1.0,0.9997,1,2026-05-15 21:29:25,HIGH,2026-05-15,21
1249,586,320.01,0.9996,1,2026-05-15 21:29:25,HIGH,2026-05-15,21
1250,590,112.45,0.9961,1,2026-05-15 21:29:25,HIGH,2026-05-15,21
1251,596,1.0,0.9995,1,2026-05-15 21:29:26,HIGH,2026-05-15,21
1252,597,52.69,0.9996,1,2026-05-15 21:29:26,HIGH,2026-05-15,21
1253,601,1.0,0.9996,1,2026-05-15 21:29:26,HIGH,2026-05-15,21
1254,602,0.76,0.9997,1,2026-05-15 21:29:26,HIGH,2026-05-15,21
1255,603,571.48,0.929,1,2026-05-15 21:29:26,HIGH,2026-05-15,21
1256,604,129.0,0.6653,1,2026-05-15 21:29:26,LOW,2026-05-15,21
1257,607,1.0,0.9997,1,2026-05-15 21:29:26,HIGH,2026-05-15,21
1258,608,83.38,0.9997,1,2026-05-15 21:29:27,HIGH,2026-05-15,21
1259,611,0.83,0.9997,1,2026-05-15 21:29:27,HIGH,2026-05-15,21
1260,612,209.65,0.9997,1,2026-05-15 21:29:27,HIGH,2026-05-15,21
1261,620,1.0,0.9996,1,2026-05-15 21:29:27,HIGH,2026-05-15,21
1262,622,7.58,0.8293,1,2026-05-15 21:29:27,MEDIUM,2026-05-15,21
1263,624,0.76,0.9994,1,2026-05-15 21:29:27,HIGH,2026-05-15,21
1264,625,1.0,0.9994,1,2026-05-15 21:29:28,HIGH,2026-05-15,21
1265,627,1.0,0.9996,1,2026-05-15 21:29:28,HIGH,2026-05-15,21
1266,632,39.98,0.9952,1,2026-05-15 21:29:28,HIGH,2026-05-15,21
1267,633,1.18,0.9996,1,2026-05-15 21:29:28,HIGH,2026-05-15,21
1268,636,1.0,0.9996,1,2026-05-15 21:29:28,HIGH,2026-05-15,21
1269,637,1.0,0.9981,1,2026-05-15 21:29:28,HIGH,2026-05-15,21
1270,639,1.0,0.9556,1,2026-05-15 21:29:29,HIGH,2026-05-15,21
1271,641,40.0,0.8293,1,2026-05-15 21:29:29,MEDIUM,2026-05-15,21
1272,642,1.0,0.9996,1,2026-05-15 21:29:29,HIGH,2026-05-15,21
1273,643,1.0,0.9997,1,2026-05-15 21:29:29,HIGH,2026-05-15,21
1274,645,4.87,0.9993,1,2026-05-15 21:29:29,HIGH,2026-05-15,21
1275,646,0.77,0.9983,1,2026-05-15 21:29:29,HIGH,2026-05-15,21
1276,651,5.09,0.8887,1,2026-05-15 21:29:29,MEDIUM,2026-05-15,21
1277,659,19.73,0.9991,1,2026-05-15 21:29:30,HIGH,2026-05-15,21
1278,661,1.0,0.9996,1,2026-05-15 21:29:30,HIGH,2026-05-15,21
1279,665,3.79,0.9997,1,2026-05-15 21:29:30,HIGH,2026-05-15,21
1280,666,1.0,0.9996,1,2026-05-15 21:29:30,HIGH,2026-05-15,21
1281,668,776.83,0.9215,1,2026-05-15 21:29:30,HIGH,2026-05-15,21
1282,669,8.0,0.8973,1,2026-05-15 21:29:30,MEDIUM,2026-05-15,21
1283,670,0.77,0.9986,1,2026-05-15 21:29:31,HIGH,2026-05-15,21
1284,675,30.26,0.9997,1,2026-05-15 21:29:31,HIGH,2026-05-15,21
1285,676,1.0,0.9996,1,2026-05-15 21:29:31,HIGH,2026-05-15,21
1286,677,105.99,0.811,1,2026-05-15 21:29:31,MEDIUM,2026-05-15,21
1287,678,195.66,0.9987,1,2026-05-15 21:29:31,HIGH,2026-05-15,21
1288,680,180.0,0.999,1,2026-05-15 21:29:31,HIGH,2026-05-15,21
1289,684,1.0,0.9986,1,2026-05-15 21:29:31,HIGH,2026-05-15,21
1290,686,1.0,0.9997,1,2026-05-15 21:29:31,HIGH,2026-05-15,21
1291,687,0.76,0.9832,1,2026-05-15 21:29:32,HIGH,2026-05-15,21
1292,689,1.0,0.9855,1,2026-05-15 21:29:32,HIGH,2026-05-15,21
1293,690,78.0,0.9997,1,2026-05-15 21:29:32,HIGH,2026-05-15,21
1294,696,7.57,0.9936,1,2026-05-15 21:29:32,HIGH,2026-05-15,21
1295,698,44.9,0.9997,1,2026-05-15 21:29:32,HIGH,2026-05-15,21
1296,699,1.0,0.9996,1,2026-05-15 21:29:32,HIGH,2026-05-15,21
1297,700,1.0,0.9993,1,2026-05-15 21:29:32,HIGH,2026-05-15,21
1298,706,0.76,0.9095,1,2026-05-15 21:29:32,HIGH,2026-05-15,21
1299,707,24.9,0.7786,1,2026-05-15 21:29:33,MEDIUM,2026-05-15,21
1300,708,88.0,0.9992,1,2026-05-15 21:29:33,HIGH,2026-05-15,21
1301,713,119.74,0.9997,1,2026-05-15 21:29:33,HIGH,2026-05-15,21
1302,714,94.82,0.9997,1,2026-05-15 21:29:33,HIGH,2026-05-15,21
1303,715,18.96,0.9977,1,2026-05-15 21:29:33,HIGH,2026-05-15,21
1304,716,1.0,0.9997,1,2026-05-15 21:29:33,HIGH,2026-05-15,21
1305,717,45.49,0.9997,1,2026-05-15 21:29:33,HIGH,2026-05-15,21
1306,720,1.0,0.9996,1,2026-05-15 21:29:33,HIGH,2026-05-15,21
1307,722,45.64,0.9995,1,2026-05-15 21:29:34,HIGH,2026-05-15,21
1308,724,310.42,0.9997,1,2026-05-15 21:29:34,HIGH,2026-05-15,21
1309,725,1.0,0.9993,1,2026-05-15 21:29:34,HIGH,2026-05-15,21
1310,726,723.21,0.9996,1,2026-05-15 21:29:34,HIGH,2026-05-15,21
1311,727,118.3,0.9997,1,2026-05-15 21:29:34,HIGH,2026-05-15,21
1312,728,170.92,0.9997,1,2026-05-15 21:29:34,HIGH,2026-05-15,21
1313,729,5.91,0.9918,1,2026-05-15 21:29:34,HIGH,2026-05-15,21
1314,730,9.29,0.9866,1,2026-05-15 21:29:34,HIGH,2026-05-15,21
1315,731,124.53,0.9996,1,2026-05-15 21:29:34,HIGH,2026-05-15,21
1316,732,667.55,0.9997,1,2026-05-15 21:29:34,HIGH,2026-05-15,21
1317,738,34.12,0.9997,1,2026-05-15 21:29:34,HIGH,2026-05-15,21
