id,transaction_id,amount,fraud_probability,prediction,alert_time,severity
1258,608,83.38,0.9997,1,2026-05-15 21:29:27,HIGH
1259,611,0.83,0.9997,1,2026-05-15 21:29:27,HIGH
1260,612,209.65,0.9997,1,2026-05-15 21:29:27,HIGH
1261,620,1.0,0.9996,1,2026-05-15 21:29:27,HIGH
1262,622,7.58,0.8293,1,2026-05-15 21:29:27,MEDIUM
1263,624,0.76,0.9994,1,2026-05-15 21:29:27,HIGH
1264,625,1.0,0.9994,1,2026-05-15 21:29:28,HIGH
1265,627,1.0,0.9996,1,2026-05-15 21:29:28,HIGH
1266,632,39.98,0.9952,1,2026-05-15 21:29:28,HIGH
1267,633,1.18,0.9996,1,2026-05-15 21:29:28,HIGH
1268,636,1.0,0.9996,1,2026-05-15 21:29:28,HIGH
1269,637,1.0,0.9981,1,2026-05-15 21:29:28,HIGH
1270,639,1.0,0.9556,1,2026-05-15 21:29:29,HIGH
1271,641,40.0,0.8293,1,2026-05-15 21:29:29,MEDIUM
1272,642,1.0,0.9996,1,2026-05-15 21:29:29,HIGH
1273,643,1.0,0.9997,1,2026-05-15 21:29:29,HIGH
1274,645,4.87,0.9993,1,2026-05-15 21:29:29,HIGH
1275,646,0.77,0.9983,1,2026-05-15 21:29:29,HIGH
1276,651,5.09,0.8887,1,2026-05-15 21:29:29,MEDIUM
1277,659,19.73,0.9991,1,2026-05-15 21:29:30,HIGH
1278,661,1.0,0.9996,1,2026-05-15 21:29:30,HIGH
1279,665,3.79,0.9997,1,2026-05-15 21:29:30,HIGH
1280,666,1.0,0.9996,1,2026-05-15 21:29:30,HIGH
1281,668,776.83,0.9215,1,2026-05-15 21:29:30,HIGH
1282,669,8.0,0.8973,1,2026-05-15 21:29:30,MEDIUM
1283,670,0.77,0.9986,1,2026-05-15 21:29:31,HIGH
1284,675,30.26,0.9997,1,2026-05-15 21:29:31,HIGH
1285,676,1.0,0.9996,1,2026-05-15 21:29:31,HIGH
1286,677,105.99,0.811,1,2026-05-15 21:29:31,MEDIUM
1287,678,195.66,0.9987,1,2026-05-15 21:29:31,HIGH
1288,680,180.0,0.999,1,2026-05-15 21:29:31,HIGH
1289,684,1.0,0.9986,1,2026-05-15 21:29:31,HIGH
1290,686,1.0,0.9997,1,2026-05-15 21:29:31,HIGH
1291,687,0.76,0.9832,1,2026-05-15 21:29:32,HIGH
1292,689,1.0,0.9855,1,2026-05-15 21:29:32,HIGH
1293,690,78.0,0.9997,1,2026-05-15 21:29:32,HIGH
1294,696,7.57,0.9936,1,2026-05-15 21:29:32,HIGH
1295,698,44.9,0.9997,1,2026-05-15 21:29:32,HIGH
1296,699,1.0,0.9996,1,2026-05-15 21:29:32,HIGH
1297,700,1.0,0.9993,1,2026-05-15 21:29:32,HIGH
1298,706,0.76,0.9095,1,2026-05-15 21:29:32,HIGH
1299,707,24.9,0.7786,1,2026-05-15 21:29:33,MEDIUM
1300,708,88.0,0.9992,1,2026-05-15 21:29:33,HIGH
1301,713,119.74,0.9997,1,2026-05-15 21:29:33,HIGH
1302,714,94.82,0.9997,1,2026-05-15 21:29:33,HIGH
1303,715,18.96,0.9977,1,2026-05-15 21:29:33,HIGH
1304,716,1.0,0.9997,1,2026-05-15 21:29:33,HIGH
1305,717,45.49,0.9997,1,2026-05-15 21:29:33,HIGH
1306,720,1.0,0.9996,1,2026-05-15 21:29:33,HIGH
1307,722,45.64,0.9995,1,2026-05-15 21:29:34,HIGH
1308,724,310.42,0.9997,1,2026-05-15 21:29:34,HIGH
1309,725,1.0,0.9993,1,2026-05-15 21:29:34,HIGH
1310,726,723.21,0.9996,1,2026-05-15 21:29:34,HIGH
1311,727,118.3,0.9997,1,2026-05-15 21:29:34,HIGH
1312,728,170.92,0.9997,1,2026-05-15 21:29:34,HIGH
1313,729,5.91,0.9918,1,2026-05-15 21:29:34,HIGH
1314,730,9.29,0.9866,1,2026-05-15 21:29:34,HIGH
1315,731,124.53,0.9996,1,2026-05-15 21:29:34,HIGH
1316,732,667.55,0.9997,1,2026-05-15 21:29:34,HIGH
1317,738,34.12,0.9997,1,2026-05-15 21:29:34,HIGH
1318,740,592.9,0.9996,1,2026-05-15 21:29:35,HIGH
1319,754,130.21,0.9996,1,2026-05-15 21:29:35,HIGH
1320,757,512.25,0.9997,1,2026-05-15 21:29:35,HIGH
1321,759,57.73,0.9997,1,2026-05-15 21:29:35,HIGH
1322,761,340.11,0.9997,1,2026-05-15 21:29:36,HIGH
1323,763,1.0,0.8428,1,2026-05-15 21:29:36,MEDIUM
1324,767,7.18,0.7238,1,2026-05-15 21:29:36,MEDIUM
1325,770,227.3,0.9994,1,2026-05-15 21:29:36,HIGH
1326,773,1.0,0.9996,1,2026-05-15 21:29:36,HIGH
1327,775,0.0,0.7123,1,2026-05-15 21:29:37,MEDIUM
1328,778,105.89,0.9964,1,2026-05-15 21:29:37,HIGH
1329,779,1.0,0.7257,1,2026-05-15 21:29:37,MEDIUM
1330,783,829.41,0.9041,1,2026-05-15 21:29:37,HIGH
1331,784,0.0,0.9989,1,2026-05-15 21:29:37,HIGH
1332,785,1335.0,0.997,1,2026-05-15 21:29:37,HIGH
1333,786,320.0,0.7824,1,2026-05-15 21:29:37,MEDIUM
1334,789,4.9,0.9833,1,2026-05-15 21:29:37,HIGH
1335,790,0.0,0.9997,1,2026-05-15 21:29:37,HIGH
1336,805,104.81,0.8674,1,2026-05-15 21:29:38,MEDIUM
1337,806,76.94,0.9994,1,2026-05-15 21:29:38,HIGH
1338,808,0.76,0.999,1,2026-05-15 21:29:39,HIGH
1339,810,1.0,0.9996,1,2026-05-15 21:29:39,HIGH
1340,812,0.76,0.9227,1,2026-05-15 21:29:39,HIGH
1341,819,7.61,0.9997,1,2026-05-15 21:29:39,HIGH
1342,821,45.03,0.738,1,2026-05-15 21:29:39,MEDIUM
1343,825,3.9,0.9997,1,2026-05-15 21:29:40,HIGH
1344,828,6.62,0.9984,1,2026-05-15 21:29:40,HIGH
1345,829,84.28,0.9994,1,2026-05-15 21:29:40,HIGH
1346,831,8.3,0.9996,1,2026-05-15 21:29:40,HIGH
1347,835,1.0,0.9844,1,2026-05-15 21:29:40,HIGH
1348,844,4.56,0.9997,1,2026-05-15 21:29:41,HIGH
1349,848,324.59,0.9833,1,2026-05-15 21:29:41,HIGH
1350,850,1.0,0.9996,1,2026-05-15 21:29:41,HIGH
1351,854,6.27,0.9996,1,2026-05-15 21:29:41,HIGH
1352,855,53.95,0.9997,1,2026-05-15 21:29:41,HIGH
1353,856,1.0,0.9996,1,2026-05-15 21:29:41,HIGH
1354,858,1.0,0.9996,1,2026-05-15 21:29:41,HIGH
1355,859,77.89,0.9974,1,2026-05-15 21:29:41,HIGH
1356,861,1.0,0.9996,1,2026-05-15 21:29:41,HIGH
1357,862,1.0,0.5471,1,2026-05-15 21:29:41,LOW
1358,863,2.22,0.9847,1,2026-05-15 21:29:41,HIGH
1359,865,108.51,0.8162,1,2026-05-15 21:29:42,MEDIUM
1360,868,139.9,0.9997,1,2026-05-15 21:29:42,HIGH
1361,869,99.99,0.9997,1,2026-05-15 21:29:42,HIGH
1362,870,45.51,0.9952,1,2026-05-15 21:29:42,HIGH
1363,872,9.99,0.9796,1,2026-05-15 21:29:42,HIGH
1364,877,99.99,0.9997,1,2026-05-15 21:29:42,HIGH
1365,879,1.0,0.9983,1,2026-05-15 21:29:42,HIGH
1366,880,0.76,0.6994,1,2026-05-15 21:29:42,LOW
1367,881,3.79,0.5903,1,2026-05-15 21:29:42,LOW
1368,883,362.55,0.998,1,2026-05-15 21:29:43,HIGH
1369,884,5.0,0.9997,1,2026-05-15 21:29:43,HIGH
1370,886,720.38,0.9995,1,2026-05-15 21:29:43,HIGH
1371,888,1.0,0.9996,1,2026-05-15 21:29:43,HIGH
1372,890,0.0,0.9971,1,2026-05-15 21:29:43,HIGH
1373,894,8.54,0.9997,1,2026-05-15 21:29:43,HIGH
1374,896,1.0,0.9855,1,2026-05-15 21:29:43,HIGH
1375,898,3.14,0.9742,1,2026-05-15 21:29:44,HIGH
1376,899,35.0,0.9895,1,2026-05-15 21:29:44,HIGH
1377,903,12.31,0.9997,1,2026-05-15 21:29:44,HIGH
1378,904,319.2,0.9977,1,2026-05-15 21:29:44,HIGH
1379,905,1.0,0.7592,1,2026-05-15 21:29:44,MEDIUM
1380,908,0.77,0.9856,1,2026-05-15 21:29:44,HIGH
1381,910,1.0,0.8161,1,2026-05-15 21:29:44,MEDIUM
1382,913,1.0,0.9834,1,2026-05-15 21:29:44,HIGH
1383,915,0.0,0.9986,1,2026-05-15 21:29:45,HIGH
1384,920,99.99,0.9997,1,2026-05-15 21:29:45,HIGH
1385,921,19.04,0.9786,1,2026-05-15 21:29:45,HIGH
1386,922,1.0,0.9997,1,2026-05-15 21:29:45,HIGH
1387,925,0.76,0.9958,1,2026-05-15 21:29:45,HIGH
1388,926,1096.99,0.8006,1,2026-05-15 21:29:45,MEDIUM
1389,927,0.0,0.9808,1,2026-05-15 21:29:45,HIGH
1390,928,125.3,0.9994,1,2026-05-15 21:29:45,HIGH
1391,929,0.0,0.9997,1,2026-05-15 21:29:45,HIGH
1392,932,7.59,0.9997,1,2026-05-15 21:29:46,HIGH
1393,934,16.48,0.9931,1,2026-05-15 21:29:46,HIGH
1394,935,1.0,0.9996,1,2026-05-15 21:29:46,HIGH
1395,936,45.48,0.9997,1,2026-05-15 21:29:46,HIGH
1396,938,1.0,0.979,1,2026-05-15 21:29:46,HIGH
1397,939,0.0,0.9997,1,2026-05-15 21:29:46,HIGH
1398,940,99.99,0.9997,1,2026-05-15 21:29:46,HIGH
1399,945,634.3,0.8345,1,2026-05-15 21:29:46,MEDIUM
1400,949,311.28,0.9954,1,2026-05-15 21:29:47,HIGH
1401,954,444.17,0.9996,1,2026-05-15 21:29:47,HIGH
1402,957,0.77,0.9996,1,2026-05-15 21:29:47,HIGH
1403,960,99.99,0.9997,1,2026-05-15 21:29:47,HIGH
1404,961,4.69,0.9997,1,2026-05-15 21:29:47,HIGH
1405,965,1.0,0.982,1,2026-05-15 21:29:48,HIGH
1406,966,1.1,0.9992,1,2026-05-15 21:29:48,HIGH
1407,967,97.0,0.9996,1,2026-05-15 21:29:48,HIGH
1408,968,0.77,0.9996,1,2026-05-15 21:29:48,HIGH
1409,969,208.58,0.8412,1,2026-05-15 21:29:48,MEDIUM
1410,970,1.0,0.9997,1,2026-05-15 21:29:48,HIGH
1411,972,1.0,0.9995,1,2026-05-15 21:29:48,HIGH
1412,973,0.0,0.9989,1,2026-05-15 21:29:48,HIGH
1413,975,8.9,0.9987,1,2026-05-15 21:29:48,HIGH
1414,976,42.53,0.8013,1,2026-05-15 21:29:48,MEDIUM
1415,977,1.0,0.9997,1,2026-05-15 21:29:48,HIGH
1416,979,104.03,0.9997,1,2026-05-15 21:29:48,HIGH
1417,981,273.01,0.9997,1,2026-05-15 21:29:49,HIGH
1418,984,14.46,0.9997,1,2026-05-15 21:29:49,HIGH
1419,985,720.8,0.9059,1,2026-05-15 21:29:49,HIGH
1420,986,717.15,0.9974,1,2026-05-15 21:29:49,HIGH
1421,987,0.77,0.9996,1,2026-05-15 21:29:49,HIGH
1422,988,2.28,0.9996,1,2026-05-15 21:29:49,HIGH
1423,989,0.0,0.9604,1,2026-05-15 21:29:49,HIGH
1424,990,187.11,0.7864,1,2026-05-15 21:29:49,MEDIUM
1425,991,0.0,0.9997,1,2026-05-15 21:29:49,HIGH
1426,993,1.0,0.9997,1,2026-05-15 21:29:49,HIGH
1427,995,99.99,0.9997,1,2026-05-15 21:29:49,HIGH
1428,996,1.0,0.9979,1,2026-05-15 21:29:49,HIGH
1429,997,354.33,0.6951,1,2026-05-15 21:29:50,LOW
1430,999,50.0,0.9841,1,2026-05-15 21:29:50,HIGH
1431,1000,12.31,0.9918,1,2026-05-15 21:29:50,HIGH
